# Lifetime spectra at each unfolded fraction
# Gaussian R_mean=35.0 Å, sigma=4.0 Å; WLC Lc=80.0 Å, Lp=60.0 Å
# fraction_unfolded	amplitude	lifetime_ns
0.75000000	0.00209249	0.00095840
0.75000000	0.00221718	0.00130323
0.75000000	0.00235886	0.00177208
0.75000000	0.00252020	0.00240949
0.75000000	0.00270436	0.00327600
0.75000000	0.00291510	0.00445377
0.75000000	0.00315692	0.00605433
0.75000000	0.00343519	0.00822890
0.75000000	0.00375636	0.01118233
0.75000000	0.00412821	0.01519175
0.75000000	0.00456014	0.02063131
0.75000000	0.00506357	0.02800487
0.75000000	0.00565238	0.03798856
0.75000000	0.00634352	0.05148528
0.75000000	0.00715771	0.06969281
0.75000000	0.00812034	0.09418577
0.75000000	0.00926251	0.12700841
0.75000000	0.01062240	0.17076925
0.75000000	0.01224666	0.22871750
0.75000000	0.01419215	0.30476469
0.75000000	0.01652753	0.40339249
0.75000000	0.01933457	0.52936573
0.75000000	0.02270816	0.68716232
0.75000000	0.02675351	0.88006846
0.75000000	0.03157715	1.10900028
0.75000000	0.03726519	1.37130906
0.75000000	0.04383640	1.66003533
0.75000000	0.05114666	1.96413013
0.75000000	0.05870348	2.26989307
0.75000000	0.06532845	2.56332399
0.75000000	0.06862083	2.83258347
0.75000000	0.06442548	3.06969371
0.75000000	0.04772297	3.27103882
0.75000000	0.01975481	3.43680211
0.75000000	0.00120099	3.56982850
0.75000000	0.00000000	3.67441095
0.75000000	0.00000000	3.75531030
0.75000000	0.00000000	3.81710905
0.75000000	0.00000000	3.86386573
0.75000000	0.00000000	3.89898525
0.75000000	0.00000000	3.92522008
0.75000000	0.00000000	3.94473795
0.75000000	0.00000000	3.95921452
0.75000000	0.00000000	3.96992768
0.75000000	0.00000000	3.97784255
0.75000000	0.00000000	3.98368284
0.75000000	0.00000000	4.00000000
0.80000000	0.00000000	0.00000000
0.80000000	0.00000000	0.00000000
0.80000000	0.00000000	0.00000000
0.80000000	0.00000000	0.00000000
0.80000000	0.00000000	0.00000000
0.80000000	0.00000000	0.00000000
0.80000000	0.00000000	0.00000000
0.80000000	0.00000000	0.00000000
0.80000000	0.00000000	0.00000000
0.80000000	0.00000000	0.00000000
0.80000000	0.00000000	0.00000000
0.80000000	0.00000000	0.00000001
0.80000000	0.00000000	0.00000001
0.80000000	0.00000000	0.00000001
0.80000000	0.00000000	0.00000001
0.80000000	0.00000000	0.00000002
0.80000000	0.00000000	0.00000003
0.80000000	0.00000000	0.00000004
0.80000000	0.00000000	0.00000005
0.80000000	0.00000000	0.00000007
0.80000000	0.00000000	0.00000009
0.80000000	0.00000000	0.00000013
0.80000000	0.00000000	0.00000018
0.80000000	0.00000000	0.00000024
0.80000000	0.00000000	0.00000032
0.80000000	0.00000000	0.00000044
0.80000000	0.00000000	0.00000060
0.80000000	0.00000000	0.00000081
0.80000000	0.00000000	0.00000111
0.80000000	0.00000000	0.00000151
0.80000000	0.00000000	0.00000205
0.80000000	0.00000000	0.00000279
0.80000000	0.00000000	0.00000379
0.80000000	0.00000000	0.00000515
0.80000000	0.00000000	0.00000701
0.80000000	0.00000000	0.00000953
0.80000000	0.00000000	0.00001296
0.80000000	0.00000000	0.00001762
0.80000000	0.00000000	0.00002396
0.80000000	0.00000000	0.00003258
0.80000000	0.00000000	0.00004431
0.80000000	0.00000000	0.00006026
0.80000000	0.00000000	0.00008195
0.80000000	0.00000000	0.00011144
0.80000000	0.00000000	0.00015155
0.80000000	0.00000000	0.00020609
0.80000000	0.00000000	0.00028027
0.80000000	0.00000000	0.00038113
0.80000000	0.00000000	0.00051829
0.80000000	0.00000000	0.00070479
0.80000000	0.00000001	0.00095840
0.80000000	0.00000002	0.00130323
0.80000000	0.00000006	0.00177208
0.80000000	0.00000015	0.00240949
0.80000000	0.00000040	0.00327600
0.80000000	0.00000106	0.00445377
0.80000000	0.00000282	0.00605433
0.80000000	0.00000751	0.00822890
0.80000000	0.00001986	0.01118233
0.80000000	0.00005187	0.01519175
0.80000000	0.00013268	0.02063131
0.80000000	0.00032953	0.02800487
0.80000000	0.00078673	0.03798856
0.80000000	0.00178486	0.05148528
0.80000000	0.00379779	0.06969281
0.80000000	0.00746657	0.09418577
0.80000000	0.01333531	0.12700841
0.80000000	0.02122355	0.17076925
0.80000000	0.02945113	0.22871750
0.80000000	0.03476613	0.30476469
0.80000000	0.03395498	0.40339249
0.80000000	0.02659045	0.52936573
0.80000000	0.01611711	0.68716232
0.80000000	0.00726666	0.88006846
0.80000000	0.00233066	1.10900028
0.80000000	0.00050576	1.37130906
0.80000000	0.00007019	1.66003533
0.80000000	0.00000585	1.96413013
0.80000000	0.00000027	2.26989307
0.80000000	0.00000001	2.56332399
0.80000000	0.00000000	2.83258347
0.80000000	0.00000000	3.06969371
0.80000000	0.00000000	3.27103882
0.80000000	0.00000000	3.43680211
0.80000000	0.00000000	3.56982850
0.80000000	0.00000000	3.67441095
0.80000000	0.00000000	3.75531030
0.80000000	0.00000000	3.81710905
0.80000000	0.00000000	3.86386573
0.80000000	0.00000000	3.89898525
0.80000000	0.00000000	3.92522008
0.80000000	0.00000000	3.94473795
0.80000000	0.00000000	3.95921452
0.80000000	0.00000000	3.96992768
0.80000000	0.00000000	3.97784255
0.80000000	0.00000000	3.98368284
0.80000000	0.00000000	4.00000000
0.80000000	0.00115389	0.00000000
0.80000000	0.00115450	0.00000000
0.80000000	0.00115518	0.00000000
0.80000000	0.00115593	0.00000000
0.80000000	0.00115677	0.00000000
0.80000000	0.00115769	0.00000000
0.80000000	0.00115872	0.00000000
0.80000000	0.00115986	0.00000000
0.80000000	0.00116111	0.00000000
0.80000000	0.00116251	0.00000000
0.80000000	0.00116406	0.00000000
0.80000000	0.00116577	0.00000001
0.80000000	0.00116767	0.00000001
0.80000000	0.00116978	0.00000001
0.80000000	0.00117211	0.00000001
0.80000000	0.00117470	0.00000002
0.80000000	0.00117757	0.00000003
0.80000000	0.00118076	0.00000004
0.80000000	0.00118429	0.00000005
0.80000000	0.00118820	0.00000007
0.80000000	0.00119255	0.00000009
0.80000000	0.00119736	0.00000013
0.80000000	0.00120271	0.00000018
0.80000000	0.00120864	0.00000024
0.80000000	0.00121522	0.00000032
0.80000000	0.00122252	0.00000044
0.80000000	0.00123063	0.00000060
0.80000000	0.00123964	0.00000081
0.80000000	0.00124964	0.00000111
0.80000000	0.00126076	0.00000151
0.80000000	0.00127311	0.00000205
0.80000000	0.00128684	0.00000279
0.80000000	0.00130211	0.00000379
0.80000000	0.00131910	0.00000515
0.80000000	0.00133801	0.00000701
0.80000000	0.00135907	0.00000953
0.80000000	0.00138254	0.00001296
0.80000000	0.00140870	0.00001762
0.80000000	0.00143788	0.00002396
0.80000000	0.00147046	0.00003258
0.80000000	0.00150686	0.00004431
0.80000000	0.00154755	0.00006026
0.80000000	0.00159310	0.00008195
0.80000000	0.00164413	0.00011144
0.80000000	0.00170137	0.00015155
0.80000000	0.00176564	0.00020609
0.80000000	0.00183790	0.00028027
0.80000000	0.00191927	0.00038113
0.80000000	0.00201103	0.00051829
0.80000000	0.00211469	0.00070479
0.80000000	0.00223199	0.00095840
0.80000000	0.00236500	0.00130323
0.80000000	0.00251612	0.00177208
0.80000000	0.00268821	0.00240949
0.80000000	0.00288465	0.00327600
0.80000000	0.00310944	0.00445377
0.80000000	0.00336738	0.00605433
0.80000000	0.00366420	0.00822890
0.80000000	0.00400678	0.01118233
0.80000000	0.00440342	0.01519175
0.80000000	0.00486415	0.02063131
0.80000000	0.00540114	0.02800487
0.80000000	0.00602920	0.03798856
0.80000000	0.00676642	0.05148528
0.80000000	0.00763489	0.06969281
0.80000000	0.00866169	0.09418577
0.80000000	0.00988002	0.12700841
0.80000000	0.01133056	0.17076925
0.80000000	0.01306310	0.22871750
0.80000000	0.01513829	0.30476469
0.80000000	0.01762937	0.40339249
0.80000000	0.02062354	0.52936573
0.80000000	0.02422204	0.68716232
0.80000000	0.02853708	0.88006846
0.80000000	0.03368230	1.10900028
0.80000000	0.03974954	1.37130906
0.80000000	0.04675883	1.66003533
0.80000000	0.05455643	1.96413013
0.80000000	0.06261705	2.26989307
0.80000000	0.06968368	2.56332399
0.80000000	0.07319555	2.83258347
0.80000000	0.06872051	3.06969371
0.80000000	0.05090450	3.27103882
0.80000000	0.02107180	3.43680211
0.80000000	0.00128105	3.56982850
0.80000000	0.00000000	3.67441095
0.80000000	0.00000000	3.75531030
0.80000000	0.00000000	3.81710905
0.80000000	0.00000000	3.86386573
0.80000000	0.00000000	3.89898525
0.80000000	0.00000000	3.92522008
0.80000000	0.00000000	3.94473795
0.80000000	0.00000000	3.95921452
0.80000000	0.00000000	3.96992768
0.80000000	0.00000000	3.97784255
0.80000000	0.00000000	3.98368284
0.80000000	0.00000000	4.00000000
0.85000000	0.00000000	0.00000000
0.85000000	0.00000000	0.00000000
0.85000000	0.00000000	0.00000000
0.85000000	0.00000000	0.00000000
0.85000000	0.00000000	0.00000000
0.85000000	0.00000000	0.00000000
0.85000000	0.00000000	0.00000000
0.85000000	0.00000000	0.00000000
0.85000000	0.00000000	0.00000000
0.85000000	0.00000000	0.00000000
0.85000000	0.00000000	0.00000000
0.85000000	0.00000000	0.00000001
0.85000000	0.00000000	0.00000001
0.85000000	0.00000000	0.00000001
0.85000000	0.00000000	0.00000001
0.85000000	0.00000000	0.00000002
0.85000000	0.00000000	0.00000003
0.85000000	0.00000000	0.00000004
0.85000000	0.00000000	0.00000005
0.85000000	0.00000000	0.00000007
0.85000000	0.00000000	0.00000009
0.85000000	0.00000000	0.00000013
0.85000000	0.00000000	0.00000018
0.85000000	0.00000000	0.00000024
0.85000000	0.00000000	0.00000032
0.85000000	0.00000000	0.00000044
0.85000000	0.00000000	0.00000060
0.85000000	0.00000000	0.00000081
0.85000000	0.00000000	0.00000111
0.85000000	0.00000000	0.00000151
0.85000000	0.00000000	0.00000205
0.85000000	0.00000000	0.00000279
0.85000000	0.00000000	0.00000379
0.85000000	0.00000000	0.00000515
0.85000000	0.00000000	0.00000701
0.85000000	0.00000000	0.00000953
0.85000000	0.00000000	0.00001296
0.85000000	0.00000000	0.00001762
0.85000000	0.00000000	0.00002396
0.85000000	0.00000000	0.00003258
0.85000000	0.00000000	0.00004431
0.85000000	0.00000000	0.00006026
0.85000000	0.00000000	0.00008195
0.85000000	0.00000000	0.00011144
0.85000000	0.00000000	0.00015155
0.85000000	0.00000000	0.00020609
0.85000000	0.00000000	0.00028027
0.85000000	0.00000000	0.00038113
0.85000000	0.00000000	0.00051829
0.85000000	0.00000000	0.00070479
0.85000000	0.00000001	0.00095840
0.85000000	0.00000002	0.00130323
0.85000000	0.00000004	0.00177208
0.85000000	0.00000011	0.00240949
0.85000000	0.00000030	0.00327600
0.85000000	0.00000079	0.00445377
0.85000000	0.00000211	0.00605433
0.85000000	0.00000563	0.00822890
0.85000000	0.00001490	0.01118233
0.85000000	0.00003890	0.01519175
0.85000000	0.00009951	0.02063131
0.85000000	0.00024715	0.02800487
0.85000000	0.00059005	0.03798856
0.85000000	0.00133864	0.05148528
0.85000000	0.00284834	0.06969281
0.85000000	0.00559993	0.09418577
0.85000000	0.01000148	0.12700841
0.85000000	0.01591766	0.17076925
0.85000000	0.02208835	0.22871750
0.85000000	0.02607460	0.30476469
0.85000000	0.02546623	0.40339249
0.85000000	0.01994284	0.52936573
0.85000000	0.01208784	0.68716232
0.85000000	0.00545000	0.88006846
0.85000000	0.00174799	1.10900028
0.85000000	0.00037932	1.37130906
0.85000000	0.00005265	1.66003533
0.85000000	0.00000439	1.96413013
0.85000000	0.00000020	2.26989307
0.85000000	0.00000000	2.56332399
0.85000000	0.00000000	2.83258347
0.85000000	0.00000000	3.06969371
0.85000000	0.00000000	3.27103882
0.85000000	0.00000000	3.43680211
0.85000000	0.00000000	3.56982850
0.85000000	0.00000000	3.67441095
0.85000000	0.00000000	3.75531030
0.85000000	0.00000000	3.81710905
0.85000000	0.00000000	3.86386573
0.85000000	0.00000000	3.89898525
0.85000000	0.00000000	3.92522008
0.85000000	0.00000000	3.94473795
0.85000000	0.00000000	3.95921452
0.85000000	0.00000000	3.96992768
0.85000000	0.00000000	3.97784255
0.85000000	0.00000000	3.98368284
0.85000000	0.00000000	4.00000000
0.85000000	0.00122601	0.00000000
0.85000000	0.00122666	0.00000000
0.85000000	0.00122738	0.00000000
0.85000000	0.00122818	0.00000000
0.85000000	0.00122907	0.00000000
0.85000000	0.00123005	0.00000000
0.85000000	0.00123114	0.00000000
0.85000000	0.00123235	0.00000000
0.85000000	0.00123368	0.00000000
0.85000000	0.00123517	0.00000000
0.85000000	0.00123681	0.00000000
0.85000000	0.00123863	0.00000001
0.85000000	0.00124065	0.00000001
0.85000000	0.00124289	0.00000001
0.85000000	0.00124537	0.00000001
0.85000000	0.00124812	0.00000002
0.85000000	0.00125117	0.00000003
0.85000000	0.00125455	0.00000004
0.85000000	0.00125831	0.00000005
0.85000000	0.00126247	0.00000007
0.85000000	0.00126708	0.00000009
0.85000000	0.00127220	0.00000013
0.85000000	0.00127788	0.00000018
0.85000000	0.00128418	0.00000024
0.85000000	0.00129117	0.00000032
0.85000000	0.00129893	0.00000044
0.85000000	0.00130755	0.00000060
0.85000000	0.00131712	0.00000081
0.85000000	0.00132774	0.00000111
0.85000000	0.00133955	0.00000151
0.85000000	0.00135268	0.00000205
0.85000000	0.00136727	0.00000279
0.85000000	0.00138349	0.00000379
0.85000000	0.00140154	0.00000515
0.85000000	0.00142164	0.00000701
0.85000000	0.00144401	0.00000953
0.85000000	0.00146895	0.00001296
0.85000000	0.00149674	0.00001762
0.85000000	0.00152775	0.00002396
0.85000000	0.00156236	0.00003258
0.85000000	0.00160103	0.00004431
0.85000000	0.00164428	0.00006026
0.85000000	0.00169267	0.00008195
0.85000000	0.00174689	0.00011144
0.85000000	0.00180770	0.00015155
0.85000000	0.00187599	0.00020609
0.85000000	0.00195277	0.00028027
0.85000000	0.00203922	0.00038113
0.85000000	0.00213672	0.00051829
0.85000000	0.00224686	0.00070479
0.85000000	0.00237149	0.00095840
0.85000000	0.00251281	0.00130323
0.85000000	0.00267338	0.00177208
0.85000000	0.00285622	0.00240949
0.85000000	0.00306494	0.00327600
0.85000000	0.00330378	0.00445377
0.85000000	0.00357785	0.00605433
0.85000000	0.00389322	0.00822890
0.85000000	0.00425721	0.01118233
0.85000000	0.00467863	0.01519175
0.85000000	0.00516816	0.02063131
0.85000000	0.00573871	0.02800487
0.85000000	0.00640603	0.03798856
0.85000000	0.00718932	0.05148528
0.85000000	0.00811207	0.06969281
0.85000000	0.00920305	0.09418577
0.85000000	0.01049752	0.12700841
0.85000000	0.01203872	0.17076925
0.85000000	0.01387955	0.22871750
0.85000000	0.01608443	0.30476469
0.85000000	0.01873120	0.40339249
0.85000000	0.02191251	0.52936573
0.85000000	0.02573591	0.68716232
0.85000000	0.03032065	0.88006846
0.85000000	0.03578744	1.10900028
0.85000000	0.04223388	1.37130906
0.85000000	0.04968125	1.66003533
0.85000000	0.05796621	1.96413013
0.85000000	0.06653062	2.26989307
0.85000000	0.07403891	2.56332399
0.85000000	0.07777027	2.83258347
0.85000000	0.07301555	3.06969371
0.85000000	0.05408603	3.27103882
0.85000000	0.02238878	3.43680211
0.85000000	0.00136112	3.56982850
0.85000000	0.00000000	3.67441095
0.85000000	0.00000000	3.75531030
0.85000000	0.00000000	3.81710905
0.85000000	0.00000000	3.86386573
0.85000000	0.00000000	3.89898525
0.85000000	0.00000000	3.92522008
0.85000000	0.00000000	3.94473795
0.85000000	0.00000000	3.95921452
0.85000000	0.00000000	3.96992768
0.85000000	0.00000000	3.97784255
0.85000000	0.00000000	3.98368284
0.85000000	0.00000000	4.00000000
0.90000000	0.00000000	0.00000000
0.90000000	0.00000000	0.00000000
0.90000000	0.00000000	0.00000000
0.90000000	0.00000000	0.00000000
0.90000000	0.00000000	0.00000000
0.90000000	0.00000000	0.00000000
0.90000000	0.00000000	0.00000000
0.90000000	0.00000000	0.00000000
0.90000000	0.00000000	0.00000000
0.90000000	0.00000000	0.00000000
0.90000000	0.00000000	0.00000000
0.90000000	0.00000000	0.00000001
0.90000000	0.00000000	0.00000001
0.90000000	0.00000000	0.00000001
0.90000000	0.00000000	0.00000001
0.90000000	0.00000000	0.00000002
0.90000000	0.00000000	0.00000003
0.90000000	0.00000000	0.00000004
0.90000000	0.00000000	0.00000005
0.90000000	0.00000000	0.00000007
0.90000000	0.00000000	0.00000009
0.90000000	0.00000000	0.00000013
0.90000000	0.00000000	0.00000018
0.90000000	0.00000000	0.00000024
0.90000000	0.00000000	0.00000032
0.90000000	0.00000000	0.00000044
0.90000000	0.00000000	0.00000060
0.90000000	0.00000000	0.00000081
0.90000000	0.00000000	0.00000111
0.90000000	0.00000000	0.00000151
0.90000000	0.00000000	0.00000205
0.90000000	0.00000000	0.00000279
0.90000000	0.00000000	0.00000379
0.90000000	0.00000000	0.00000515
0.90000000	0.00000000	0.00000701
0.90000000	0.00000000	0.00000953
0.90000000	0.00000000	0.00001296
0.90000000	0.00000000	0.00001762
0.90000000	0.00000000	0.00002396
0.90000000	0.00000000	0.00003258
0.90000000	0.00000000	0.00004431
0.90000000	0.00000000	0.00006026
0.90000000	0.00000000	0.00008195
0.90000000	0.00000000	0.00011144
0.90000000	0.00000000	0.00015155
0.90000000	0.00000000	0.00020609
0.90000000	0.00000000	0.00028027
0.90000000	0.00000000	0.00038113
0.90000000	0.00000000	0.00051829
0.90000000	0.00000000	0.00070479
0.90000000	0.00000000	0.00095840
0.90000000	0.00000001	0.00130323
0.90000000	0.00000003	0.00177208
0.90000000	0.00000008	0.00240949
0.90000000	0.00000020	0.00327600
0.90000000	0.00000053	0.00445377
0.90000000	0.00000141	0.00605433
0.90000000	0.00000375	0.00822890
0.90000000	0.00000993	0.01118233
0.90000000	0.00002594	0.01519175
0.90000000	0.00006634	0.02063131
0.90000000	0.00016477	0.02800487
0.90000000	0.00039336	0.03798856
0.90000000	0.00089243	0.05148528
0.90000000	0.00189889	0.06969281
0.90000000	0.00373328	0.09418577
0.90000000	0.00666766	0.12700841
0.90000000	0.01061178	0.17076925
0.90000000	0.01472556	0.22871750
0.90000000	0.01738306	0.30476469
0.90000000	0.01697749	0.40339249
0.90000000	0.01329523	0.52936573
0.90000000	0.00805856	0.68716232
0.90000000	0.00363333	0.88006846
0.90000000	0.00116533	1.10900028
0.90000000	0.00025288	1.37130906
0.90000000	0.00003510	1.66003533
0.90000000	0.00000293	1.96413013
0.90000000	0.00000014	2.26989307
0.90000000	0.00000000	2.56332399
0.90000000	0.00000000	2.83258347
0.90000000	0.00000000	3.06969371
0.90000000	0.00000000	3.27103882
0.90000000	0.00000000	3.43680211
0.90000000	0.00000000	3.56982850
0.90000000	0.00000000	3.67441095
0.90000000	0.00000000	3.75531030
0.90000000	0.00000000	3.81710905
0.90000000	0.00000000	3.86386573
0.90000000	0.00000000	3.89898525
0.90000000	0.00000000	3.92522008
0.90000000	0.00000000	3.94473795
0.90000000	0.00000000	3.95921452
0.90000000	0.00000000	3.96992768
0.90000000	0.00000000	3.97784255
0.90000000	0.00000000	3.98368284
0.90000000	0.00000000	4.00000000
0.90000000	0.00129812	0.00000000
0.90000000	0.00129881	0.00000000
0.90000000	0.00129958	0.00000000
0.90000000	0.00130043	0.00000000
0.90000000	0.00130136	0.00000000
0.90000000	0.00130241	0.00000000
0.90000000	0.00130356	0.00000000
0.90000000	0.00130484	0.00000000
0.90000000	0.00130625	0.00000000
0.90000000	0.00130782	0.00000000
0.90000000	0.00130956	0.00000000
0.90000000	0.00131149	0.00000001
0.90000000	0.00131363	0.00000001
0.90000000	0.00131600	0.00000001
0.90000000	0.00131863	0.00000001
0.90000000	0.00132154	0.00000002
0.90000000	0.00132477	0.00000003
0.90000000	0.00132835	0.00000004
0.90000000	0.00133232	0.00000005
0.90000000	0.00133673	0.00000007
0.90000000	0.00134161	0.00000009
0.90000000	0.00134703	0.00000013
0.90000000	0.00135304	0.00000018
0.90000000	0.00135972	0.00000024
0.90000000	0.00136712	0.00000032
0.90000000	0.00137534	0.00000044
0.90000000	0.00138446	0.00000060
0.90000000	0.00139459	0.00000081
0.90000000	0.00140585	0.00000111
0.90000000	0.00141835	0.00000151
0.90000000	0.00143225	0.00000205
0.90000000	0.00144769	0.00000279
0.90000000	0.00146487	0.00000379
0.90000000	0.00148399	0.00000515
0.90000000	0.00150526	0.00000701
0.90000000	0.00152896	0.00000953
0.90000000	0.00155535	0.00001296
0.90000000	0.00158478	0.00001762
0.90000000	0.00161761	0.00002396
0.90000000	0.00165427	0.00003258
0.90000000	0.00169521	0.00004431
0.90000000	0.00174100	0.00006026
0.90000000	0.00179224	0.00008195
0.90000000	0.00184965	0.00011144
0.90000000	0.00191404	0.00015155
0.90000000	0.00198634	0.00020609
0.90000000	0.00206764	0.00028027
0.90000000	0.00215918	0.00038113
0.90000000	0.00226241	0.00051829
0.90000000	0.00237902	0.00070479
0.90000000	0.00251099	0.00095840
0.90000000	0.00266062	0.00130323
0.90000000	0.00283063	0.00177208
0.90000000	0.00302424	0.00240949
0.90000000	0.00324523	0.00327600
0.90000000	0.00349812	0.00445377
0.90000000	0.00378831	0.00605433
0.90000000	0.00412223	0.00822890
0.90000000	0.00450763	0.01118233
0.90000000	0.00495385	0.01519175
0.90000000	0.00547217	0.02063131
0.90000000	0.00607628	0.02800487
0.90000000	0.00678285	0.03798856
0.90000000	0.00761222	0.05148528
0.90000000	0.00858925	0.06969281
0.90000000	0.00974440	0.09418577
0.90000000	0.01111502	0.12700841
0.90000000	0.01274688	0.17076925
0.90000000	0.01469599	0.22871750
0.90000000	0.01703057	0.30476469
0.90000000	0.01983304	0.40339249
0.90000000	0.02320149	0.52936573
0.90000000	0.02724979	0.68716232
0.90000000	0.03210422	0.88006846
0.90000000	0.03789258	1.10900028
0.90000000	0.04471823	1.37130906
0.90000000	0.05260368	1.66003533
0.90000000	0.06137599	1.96413013
0.90000000	0.07044418	2.26989307
0.90000000	0.07839414	2.56332399
0.90000000	0.08234499	2.83258347
0.90000000	0.07731058	3.06969371
0.90000000	0.05726756	3.27103882
0.90000000	0.02370577	3.43680211
0.90000000	0.00144118	3.56982850
0.90000000	0.00000000	3.67441095
0.90000000	0.00000000	3.75531030
0.90000000	0.00000000	3.81710905
0.90000000	0.00000000	3.86386573
0.90000000	0.00000000	3.89898525
0.90000000	0.00000000	3.92522008
0.90000000	0.00000000	3.94473795
0.90000000	0.00000000	3.95921452
0.90000000	0.00000000	3.96992768
0.90000000	0.00000000	3.97784255
0.90000000	0.00000000	3.98368284
0.90000000	0.00000000	4.00000000
0.95000000	0.00000000	0.00000000
0.95000000	0.00000000	0.00000000
0.95000000	0.00000000	0.00000000
0.95000000	0.00000000	0.00000000
0.95000000	0.00000000	0.00000000
0.95000000	0.00000000	0.00000000
0.95000000	0.00000000	0.00000000
0.95000000	0.00000000	0.00000000
0.95000000	0.00000000	0.00000000
0.95000000	0.00000000	0.00000000
0.95000000	0.00000000	0.00000000
0.95000000	0.00000000	0.00000001
0.95000000	0.00000000	0.00000001
0.95000000	0.00000000	0.00000001
0.95000000	0.00000000	0.00000001
0.95000000	0.00000000	0.00000002
0.95000000	0.00000000	0.00000003
0.95000000	0.00000000	0.00000004
0.95000000	0.00000000	0.00000005
0.95000000	0.00000000	0.00000007
0.95000000	0.00000000	0.00000009
0.95000000	0.00000000	0.00000013
0.95000000	0.00000000	0.00000018
0.95000000	0.00000000	0.00000024
0.95000000	0.00000000	0.00000032
0.95000000	0.00000000	0.00000044
0.95000000	0.00000000	0.00000060
0.95000000	0.00000000	0.00000081
0.95000000	0.00000000	0.00000111
0.95000000	0.00000000	0.00000151
0.95000000	0.00000000	0.00000205
0.95000000	0.00000000	0.00000279
0.95000000	0.00000000	0.00000379
0.95000000	0.00000000	0.00000515
0.95000000	0.00000000	0.00000701
0.95000000	0.00000000	0.00000953
0.95000000	0.00000000	0.00001296
0.95000000	0.00000000	0.00001762
0.95000000	0.00000000	0.00002396
0.95000000	0.00000000	0.00003258
0.95000000	0.00000000	0.00004431
0.95000000	0.00000000	0.00006026
0.95000000	0.00000000	0.00008195
0.95000000	0.00000000	0.00011144
0.95000000	0.00000000	0.00015155
0.95000000	0.00000000	0.00020609
0.95000000	0.00000000	0.00028027
0.95000000	0.00000000	0.00038113
0.95000000	0.00000000	0.00051829
0.95000000	0.00000000	0.00070479
0.95000000	0.00000000	0.00095840
0.95000000	0.00000001	0.00130323
0.95000000	0.00000001	0.00177208
0.95000000	0.00000004	0.00240949
0.95000000	0.00000010	0.00327600
0.95000000	0.00000026	0.00445377
0.95000000	0.00000070	0.00605433
0.95000000	0.00000188	0.00822890
0.95000000	0.00000497	0.01118233
0.95000000	0.00001297	0.01519175
0.95000000	0.00003317	0.02063131
0.95000000	0.00008238	0.02800487
0.95000000	0.00019668	0.03798856
0.95000000	0.00044621	0.05148528
0.95000000	0.00094945	0.06969281
0.95000000	0.00186664	0.09418577
0.95000000	0.00333383	0.12700841
0.95000000	0.00530589	0.17076925
0.95000000	0.00736278	0.22871750
0.95000000	0.00869153	0.30476469
0.95000000	0.00848874	0.40339249
0.95000000	0.00664761	0.52936573
0.95000000	0.00402928	0.68716232
0.95000000	0.00181667	0.88006846
0.95000000	0.00058266	1.10900028
0.95000000	0.00012644	1.37130906
0.95000000	0.00001755	1.66003533
0.95000000	0.00000146	1.96413013
0.95000000	0.00000007	2.26989307
0.95000000	0.00000000	2.56332399
0.95000000	0.00000000	2.83258347
0.95000000	0.00000000	3.06969371
0.95000000	0.00000000	3.27103882
0.95000000	0.00000000	3.43680211
0.95000000	0.00000000	3.56982850
0.95000000	0.00000000	3.67441095
0.95000000	0.00000000	3.75531030
0.95000000	0.00000000	3.81710905
0.95000000	0.00000000	3.86386573
0.95000000	0.00000000	3.89898525
0.95000000	0.00000000	3.92522008
0.95000000	0.00000000	3.94473795
0.95000000	0.00000000	3.95921452
0.95000000	0.00000000	3.96992768
0.95000000	0.00000000	3.97784255
0.95000000	0.00000000	3.98368284
0.95000000	0.00000000	4.00000000
0.95000000	0.00137024	0.00000000
0.95000000	0.00137097	0.00000000
0.95000000	0.00137178	0.00000000
0.95000000	0.00137267	0.00000000
0.95000000	0.00137366	0.00000000
0.95000000	0.00137476	0.00000000
0.95000000	0.00137598	0.00000000
0.95000000	0.00137733	0.00000000
0.95000000	0.00137882	0.00000000
0.95000000	0.00138048	0.00000000
0.95000000	0.00138232	0.00000000
0.95000000	0.00138435	0.00000001
0.95000000	0.00138661	0.00000001
0.95000000	0.00138911	0.00000001
0.95000000	0.00139189	0.00000001
0.95000000	0.00139496	0.00000002
0.95000000	0.00139837	0.00000003
0.95000000	0.00140215	0.00000004
0.95000000	0.00140634	0.00000005
0.95000000	0.00141099	0.00000007
0.95000000	0.00141615	0.00000009
0.95000000	0.00142187	0.00000013
0.95000000	0.00142821	0.00000018
0.95000000	0.00143526	0.00000024
0.95000000	0.00144307	0.00000032
0.95000000	0.00145175	0.00000044
0.95000000	0.00146138	0.00000060
0.95000000	0.00147207	0.00000081
0.95000000	0.00148395	0.00000111
0.95000000	0.00149715	0.00000151
0.95000000	0.00151181	0.00000205
0.95000000	0.00152812	0.00000279
0.95000000	0.00154626	0.00000379
0.95000000	0.00156643	0.00000515
0.95000000	0.00158889	0.00000701
0.95000000	0.00161390	0.00000953
0.95000000	0.00164176	0.00001296
0.95000000	0.00167283	0.00001762
0.95000000	0.00170748	0.00002396
0.95000000	0.00174617	0.00003258
0.95000000	0.00178939	0.00004431
0.95000000	0.00183772	0.00006026
0.95000000	0.00189181	0.00008195
0.95000000	0.00195241	0.00011144
0.95000000	0.00202037	0.00015155
0.95000000	0.00209669	0.00020609
