-179.50000   49.50000   -0.64928    1.00000   -2.02949
-179.50000   50.50000   -1.29856    1.00000   -1.90236
-179.50000   51.50000   -1.22895    1.00000   -2.13405
-179.50000   52.50000   -1.29856    1.00000   -2.06644
-179.50000   53.50000   -1.46858    1.00000   -2.19472
-179.50000   54.50000   -0.64928    1.00000   -2.01011
-179.50000   55.50000   -0.81930    1.00000   -2.10121
-179.50000   56.50000   -0.40965    1.00000   -2.18013
-179.50000   57.50000   -0.64928    1.00000   -2.04825
-179.50000   58.50000   -1.15003    1.00000   -2.16516
-179.50000   59.50000   -1.60046    1.00000   -2.14981
-179.50000   60.50000   -1.15003    1.00000   -2.14981
-179.50000   61.50000   -1.05893    1.00000   -2.18013
-179.50000   62.50000   -0.95118    1.00000   -2.16516
-179.50000   63.50000   -1.36083    1.00000   -2.16516
-179.50000   64.50000   -0.81930    1.00000   -2.31201
-179.50000   65.50000   -1.29856    1.00000   -2.13405
-179.50000   66.50000   -1.29856    1.00000   -2.01011
-179.50000   67.50000   -1.63860    1.00000   -2.28788
-179.50000   68.50000   -1.51589    1.00000   -2.01011
-179.50000   69.50000   -1.41716    1.00000   -2.13405
-179.50000   70.50000   -1.29856    1.00000   -2.19472
-179.50000   71.50000   -1.22895    1.00000   -1.99007
-179.50000   72.50000   -1.22895    1.00000   -2.23646
-179.50000   73.50000   -1.36083    1.00000   -2.31201
-179.50000   74.50000   -1.41716    1.00000   -2.10121
-179.50000   75.50000   -1.46858    1.00000   -2.04825
-179.50000   76.50000   -0.95118    1.00000   -2.30007
-179.50000   77.50000   -1.15003    1.00000   -2.11786
-179.50000   78.50000   -1.51589    1.00000   -2.19472
-179.50000   79.50000   -1.41716    1.00000   -2.14981
-179.50000   80.50000   -1.51589    1.00000   -2.11786
-179.50000   81.50000   -1.70821    1.00000   -2.10121
-179.50000   82.50000   -1.36083    1.00000   -2.11786
-179.50000   83.50000   -1.05893    1.00000   -2.16516
-179.50000   84.50000   -1.41716    1.00000   -2.01011
-179.50000   85.50000   -1.51589    1.00000   -2.13405
-179.50000   86.50000   -1.67443    1.00000   -1.94784
-179.50000   87.50000   -1.46858    1.00000   -1.74016
